date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:25:12	3445/3445	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Mar%201982%2007:19:04%20GMT	http://buzzworthystudio.com/img/projects/allpro/icon-develop.svg	buzzworthystudio.com/img/projects/allpro/icon-develop.svg	(from http://buzzworthystudio.com/project-allpro)
19:25:12	243375/243375	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/allpro/design-slider-slide-2.png	buzzworthystudio.com/img/projects/allpro/design-slider-slide-2.png	(from http://buzzworthystudio.com/project-allpro)
19:25:14	882/882	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/img-arrow.svg	buzzworthystudio.com/img/projects/img-arrow.svg	(from http://buzzworthystudio.com/project-allpro)
19:25:16	112990/112990	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/allpro/design-slider-slide-5.png	buzzworthystudio.com/img/projects/allpro/design-slider-slide-5.png	(from http://buzzworthystudio.com/project-allpro)
19:25:43	174877/174877	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2015:12:54%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/main-img-slide-2.jpg	buzzworthystudio.com/img/projects/cornerstone/main-img-slide-2.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:25:44	184341/184341	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jul%201993%2023:36:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/main-img-slide-1.jpg	buzzworthystudio.com/img/projects/cornerstone/main-img-slide-1.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:25:51	437194/437194	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/allpro/design-slider-slide-4.png	buzzworthystudio.com/img/projects/allpro/design-slider-slide-4.png	(from http://buzzworthystudio.com/project-allpro)
19:25:51	209776/209776	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%201986%2016:58:22%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/main-img-slide-3.jpg	buzzworthystudio.com/img/projects/cornerstone/main-img-slide-3.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:25:56	1533/1533	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/icon-story.svg	buzzworthystudio.com/img/projects/cornerstone/icon-story.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:13	168602/168602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2013:55:43%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/main-img-slide-4.jpg	buzzworthystudio.com/img/projects/cornerstone/main-img-slide-4.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:19	197417/197417	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jan%201986%2003:59:18%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/main-img-slide-5.jpg	buzzworthystudio.com/img/projects/cornerstone/main-img-slide-5.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:21	143163/143163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2013:55:56%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/story-img.jpg	buzzworthystudio.com/img/projects/cornerstone/story-img.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:23	20702/20702	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Mar%201994%2018:53:30%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/story-icon.png	buzzworthystudio.com/img/projects/cornerstone/story-icon.png	(from http://buzzworthystudio.com/project-cornerstone)
19:26:23	180982/180982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/main-img-slide-6.jpg	buzzworthystudio.com/img/projects/cornerstone/main-img-slide-6.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:24	2040/2040	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2004%20Aug%202009%2014:27:46%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/icon-ux.svg	buzzworthystudio.com/img/projects/cornerstone/icon-ux.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:28	1288/1288	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/icon-design.svg	buzzworthystudio.com/img/projects/cornerstone/icon-design.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:26:49	106900/106900	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202000%2012:12:56%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-font-img-float-1.png	buzzworthystudio.com/img/projects/cornerstone/design-font-img-float-1.png	(from http://buzzworthystudio.com/project-cornerstone)
19:26:50	126841/126841	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jul%202006%2020:37:36%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-font.png	buzzworthystudio.com/img/projects/cornerstone/design-font.png	(from http://buzzworthystudio.com/project-cornerstone)
19:26:56	32514/32514	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%201995%2022:04:48%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-font-img-float-2.png	buzzworthystudio.com/img/projects/cornerstone/design-font-img-float-2.png	(from http://buzzworthystudio.com/project-cornerstone)
19:27:01	51649/51649	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jan%202010%2009:41:42%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-font-choice.png	buzzworthystudio.com/img/projects/cornerstone/design-font-choice.png	(from http://buzzworthystudio.com/project-cornerstone)
19:27:18	315827/315827	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/ux-img.jpg	buzzworthystudio.com/img/projects/cornerstone/ux-img.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:27:29	449849/449849	---M--	200	added ('OK')	image/png	date:Fri,%2002%20May%202014%2012:51:18%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/story-ipad.png	buzzworthystudio.com/img/projects/cornerstone/story-ipad.png	(from http://buzzworthystudio.com/project-cornerstone)
19:27:46	147162/147162	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Sep%202007%2012:52:26%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-2.png	buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-2.png	(from http://buzzworthystudio.com/project-cornerstone)
19:27:55	337864/337864	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202015%2014:09:06%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-full-img.jpg	buzzworthystudio.com/img/projects/cornerstone/design-full-img.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:27:56	54942/54942	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jan%201989%2007:30:18%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-4.png	buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-4.png	(from http://buzzworthystudio.com/project-cornerstone)
19:27:58	11272/11272	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2024%20Apr%201998%2012:50:50%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-1-icon.svg	buzzworthystudio.com/img/projects/cornerstone/design-ui-1-icon.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:28:00	5589/5589	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-1-circle.svg	buzzworthystudio.com/img/projects/cornerstone/design-ui-1-circle.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:28:08	388126/388126	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Jun%202017%2002:52:58%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-1.png	buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-1.png	(from http://buzzworthystudio.com/project-cornerstone)
19:28:08	230213/230213	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-3.png	buzzworthystudio.com/img/projects/cornerstone/design-slider-slide-3.png	(from http://buzzworthystudio.com/project-cornerstone)
19:28:12	11437/11437	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-2-icon.svg	buzzworthystudio.com/img/projects/cornerstone/design-ui-2-icon.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:28:17	14233/14233	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-imac-img-1.png	buzzworthystudio.com/img/projects/cornerstone/design-imac-img-1.png	(from http://buzzworthystudio.com/project-cornerstone)
19:28:21	16181/16181	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%201996%2008:32:22%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-imac-img-2.png	buzzworthystudio.com/img/projects/cornerstone/design-imac-img-2.png	(from http://buzzworthystudio.com/project-cornerstone)
19:28:32	51552/51552	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202020%2013:58:21%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-3-circle.png	buzzworthystudio.com/img/projects/cornerstone/design-ui-3-circle.png	(from http://buzzworthystudio.com/project-cornerstone)
19:28:47	286841/286841	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202016%2009:18:20%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-imgs.png	buzzworthystudio.com/img/projects/cornerstone/design-ui-imgs.png	(from http://buzzworthystudio.com/project-cornerstone)
19:28:56	38945/38945	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Apr%201971%2018:17:04%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-3-modal.png	buzzworthystudio.com/img/projects/cornerstone/design-ui-3-modal.png	(from http://buzzworthystudio.com/project-cornerstone)
19:29:01	352413/352413	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-ui-2.jpg	buzzworthystudio.com/img/projects/cornerstone/design-ui-2.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:29:03	307242/307242	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%201980%2006:56:22%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-imac.png	buzzworthystudio.com/img/projects/cornerstone/design-imac.png	(from http://buzzworthystudio.com/project-cornerstone)
19:29:04	3441/3441	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Sep%202020%2013:59:01%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/icon-develop.svg	buzzworthystudio.com/img/projects/cornerstone/icon-develop.svg	(from http://buzzworthystudio.com/project-cornerstone)
19:29:06	15587/15587	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Feb%202016%2017:14:58%20GMT	http://buzzworthystudio.com/img/projects/taylor/logo-white.svg	buzzworthystudio.com/img/projects/taylor/logo-white.svg	(from http://buzzworthystudio.com/project-taylor)
19:29:06	1605/1605	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Dec%202007%2011:36:42%20GMT	http://buzzworthystudio.com/img/projects/taylor/icon-story.svg	buzzworthystudio.com/img/projects/taylor/icon-story.svg	(from http://buzzworthystudio.com/project-taylor)
19:29:16	45211/45211	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Feb%201970%2006:51:16%20GMT	http://buzzworthystudio.com/img/projects/taylor/story-shape.png	buzzworthystudio.com/img/projects/taylor/story-shape.png	(from http://buzzworthystudio.com/project-taylor)
19:29:19	51022/51022	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/taylor/story-macbook.png	buzzworthystudio.com/img/projects/taylor/story-macbook.png	(from http://buzzworthystudio.com/project-taylor)
19:29:22	2514/2514	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2011%20Mar%202012%2022:54:08%20GMT	http://buzzworthystudio.com/img/projects/taylor/icon-ux.svg	buzzworthystudio.com/img/projects/taylor/icon-ux.svg	(from http://buzzworthystudio.com/project-taylor)
19:29:25	41709/41709	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202020%2013:59:16%20GMT	http://buzzworthystudio.com/img/projects/taylor/story-phone.png	buzzworthystudio.com/img/projects/taylor/story-phone.png	(from http://buzzworthystudio.com/project-taylor)
19:29:28	1344/1344	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202005%2001:12:58%20GMT	http://buzzworthystudio.com/img/projects/taylor/icon-design.svg	buzzworthystudio.com/img/projects/taylor/icon-design.svg	(from http://buzzworthystudio.com/project-taylor)
19:29:30	2550/2550	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-color-1.png	buzzworthystudio.com/img/projects/taylor/design-color-1.png	(from http://buzzworthystudio.com/project-taylor)
19:29:32	3521/3521	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-color-2.png	buzzworthystudio.com/img/projects/taylor/design-color-2.png	(from http://buzzworthystudio.com/project-taylor)
19:29:34	3720/3720	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Jun%201997%2002:35:18%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-color-3.png	buzzworthystudio.com/img/projects/taylor/design-color-3.png	(from http://buzzworthystudio.com/project-taylor)
19:29:35	231456/231456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/cornerstone/design-video-img.jpg	buzzworthystudio.com/img/projects/cornerstone/design-video-img.jpg	(from http://buzzworthystudio.com/project-cornerstone)
19:29:35	79308/79308	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202020%2013:59:22%20GMT	http://buzzworthystudio.com/img/projects/taylor/ux-sitemap.png	buzzworthystudio.com/img/projects/taylor/ux-sitemap.png	(from http://buzzworthystudio.com/project-taylor)
19:29:38	5186/5186	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-icon-sample.png	buzzworthystudio.com/img/projects/taylor/design-icon-sample.png	(from http://buzzworthystudio.com/project-taylor)
19:29:39	13712/13712	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Apr%202000%2020:52:38%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-logo-slide-1.png	buzzworthystudio.com/img/projects/taylor/design-logo-slide-1.png	(from http://buzzworthystudio.com/project-taylor)
19:29:41	33916/33916	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Dec%202016%2007:12:04%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-font.png	buzzworthystudio.com/img/projects/taylor/design-font.png	(from http://buzzworthystudio.com/project-taylor)
19:29:43	24471/24471	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202020%2013:59:38%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-logo-slide-2.png	buzzworthystudio.com/img/projects/taylor/design-logo-slide-2.png	(from http://buzzworthystudio.com/project-taylor)
19:29:44	11707/11707	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-logo-slide-4.png	buzzworthystudio.com/img/projects/taylor/design-logo-slide-4.png	(from http://buzzworthystudio.com/project-taylor)
19:29:44	29579/29579	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Mar%201984%2013:44:42%20GMT	http://buzzworthystudio.com/img/projects/taylor/design-logo-slide-3.png	buzzworthystudio.com/img/projects/taylor/design-logo-slide-3.png	(from http://buzzworthystudio.com/project-taylor)
